image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
5105522629.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/5105522629.jpg,"[' 3 guys playing music on stage .', ' A high angle view of three male musicians performing in a dark setting with guitars strapped onto them and a xylophone .', ' Three guys on stage , one of whom has a guitar and another a keyboard .', ' A birds-eye view of a band playing for young adults .', ' Three young men playing musical instruments , one has a guitar and one is on drums .']","[0.34667250514030457, 0.3446548283100128, 0.3410809338092804, 0.3376505970954895, 0.33692467212677]","['21167868.jpg', '5105522629.jpg', '5894551808.jpg', '390892622.jpg', '5356236664.jpg']",0,1,1,A birds-eye view of a band playing for young adults.,A birds-eye view of a band playing for young adults.,Three men playing musical instruments.,Three men playing musical instruments.
4679254513.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4679254513.jpg,"[' Two men in angel costumes jumping next to a woman on crutches .', ' Men burn an Israeli flag .', ' A pair of street performers , one on stilts and the other with a suitcase , perform outdoors .', ' A man in a black shirt and a white pants holds two sticks on an urban sidewalk , playing four overturned buckets as drums .', ' A man on stilts is performing a magical trick while onlookers enjoy .']","[0.33065086603164673, 0.3122597634792328, 0.30993399024009705, 0.3091088831424713, 0.3087235987186432]","['2446014453.jpg', '3203908917.jpg', '2446830166.jpg', '187839415.jpg', '6734323683.jpg']",0,0,0,A man on stilts is performing a magical trick while onlookers enjoy.,A man on stilts is performing a magical trick while onlookers enjoy.,Two men in angel costumes jumping next to a woman on crutches.,Two men in angel costumes jumping next to a woman on crutches.
3704642429.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3704642429.jpg,"[' A woman with short blond-hair sings along with the band at bar .', ' A woman is singing in a band with two men playing guitars and a man playing drums .', ' A female performer singing with her band .', ' A woman appears to be singing with a band behind her .', ' A woman plays bass and sings with her bandmate with is a man playing guitar and the drummer plays in the background .']","[0.3821476995944977, 0.3512038588523865, 0.3478206396102905, 0.3457081913948059, 0.34431228041648865]","['163804372.jpg', '7558565322.jpg', '1579198375.jpg', '5880786104.jpg', '7501548316.jpg']",0,0,0,A woman appears to be singing with her band.,A woman appears to be singing with her band.,A woman is singing with her band.,A woman is singing with her band.
3292124758.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3292124758.jpg,"[' A man is running along the shore of a beach on a rainy day .', ' A man is running on the beach with no shirt on .', ' A man wearing shorts is running along a beach .', ' Man running with no shirt wearing number 129 on his shorts .', ' A man in swimming trunks running on the beach .']","[0.3832991421222687, 0.3691664934158325, 0.3511294424533844, 0.3384600877761841, 0.33705392479896545]","['3292124758.jpg', '3292124758.jpg', '3292124758.jpg', '6993506553.jpg', '3292124758.jpg']",1,1,1,A man in swimming trunks is running on the beach.,A man in swimming trunks is running on the beach.,A man is running on the beach with no shirt on.,A man is running on the beach with no shirt on.
2382326464.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2382326464.jpg,"[' A balding man reads to a young child .', ' A man sitting in a chair at the library holding a little boy with a red shirt reading a book .', ' A man reading a book to his son in a library .', ' Man in a polo shirt reading to a toddler on his lap .', ' A man is reading a book to a young boy sitting on his lap .']","[0.3667503893375397, 0.36290591955184937, 0.3505706191062927, 0.3483225405216217, 0.3442763388156891]","['424828463.jpg', '2382326464.jpg', '2382326464.jpg', '2382326464.jpg', '2382326464.jpg']",0,1,1,A man in a polo shirt is reading a book to a young boy sitting on his lap.,A man in a polo shirt is reading a book to a young boy sitting on his lap.,A man is reading a book to a young boy sitting on his lap.,A man is reading a book to a young boy sitting on his lap.
511819129.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/511819129.jpg,"[' A professor or student presents himself in front of other students .', ' A professor in front of his class giving a lecture .', ' Man with long hair and beard teaching a class .', ' A balding professor giving a lecture to students on the topic of "" opportunity "" .', ' A professor lectures an attentive group of students .']","[0.34182628989219666, 0.340898722410202, 0.3406374454498291, 0.33931487798690796, 0.33804115653038025]","['4411115360.jpg', '74916401.jpg', '74916401.jpg', '7007372771.jpg', '4195280723.jpg']",0,0,0,A professor in front of his class giving a lecture.,A professor in front of his class giving a lecture.,A man with a beard and glasses is giving a lecture to a group of students.,A man with a beard and glasses is giving a lecture to a group of students.
527946505.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/527946505.jpg,"[' Black dog near a dock looks into murky water', ' A black lab with tags frolicks in the water .', ' A black dog on a dock about to dive into the water after a ball', ' A black dog sniffing the ground near a body of water .', ' A black dog is preparing to jump off a dock into the water to fetch a ball .']","[0.3637540638446808, 0.3634091019630432, 0.3628588020801544, 0.3604208528995514, 0.3596484661102295]","['371364900.jpg', '1022975728.jpg', '527946505.jpg', '3065468339.jpg', '527946505.jpg']",0,1,1,A black dog on a dock about to dive into the water after a ball.,A black dog on a dock about to dive into the water after a ball.,A black dog is standing on a dock and looking into the water.,A black dog is standing on a dock and looking into the water.
2481490320.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2481490320.jpg,"[' A single person rowing a small boat on a lake .', ' A person rowing in their boat in the water .', ' A person canoeing on water with a black background .', ' A person rows a boat over a large body of water .', ' Two men rowing in the middle of a body of water .']","[0.3499264717102051, 0.3398627042770386, 0.3336648643016815, 0.33309274911880493, 0.3310788571834564]","['3214885227.jpg', '2481490320.jpg', '2481490320.jpg', '19212715.jpg', '5405095380.jpg']",0,1,1,A single person rowing a small boat on a lake.,A single person rowing a small boat on a lake.,A person rowing in their boat in the water.,A person rowing in their boat in the water.
6879494312.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6879494312.jpg,"[' A well dressed man playing a flaming tuba .', ' A man in black and white garb and wearing a black hat and white gloves is sitting on an amp playing a tuba with flames coming out of the opening .', ' A man with a tuba and music stand .', ' A man wearing glasses plays a large brass instrument', ' An individual playing a tuba .']","[0.35132840275764465, 0.3434496819972992, 0.3424016237258911, 0.34211665391921997, 0.34150388836860657]","['6879494312.jpg', '5868688859.jpg', '1384302953.jpg', '2116857398.jpg', '2116857398.jpg']",1,1,1,A man in black and white garb and wearing a black hat and white gloves is sitting on an amp playing a,A man in black and white garb and wearing a black hat and white gloves is sitting on an amp playing a,A man wearing a black hat and white gloves is sitting on an amp playing a tuba with flames coming out,A man wearing a black hat and white gloves is sitting on an amp playing a tuba with flames coming out
5641021474.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/5641021474.jpg,"[' This is a view of time square in New York .', ' Times Square in New York .', ' How beautiful this Times Square looks ....', ' A man standing in the middle of times square looking up at something .', ' A massive crowd at Times Square .']","[0.3367188572883606, 0.33335235714912415, 0.3248313367366791, 0.3141997158527374, 0.31343674659729004]","['4477683613.jpg', '1643915227.jpg', '310401525.jpg', '4749181324.jpg', '4569407041.jpg']",0,0,0,A view of Times Square in New York with a massive crowd and tall buildings.,A view of Times Square in New York with a massive crowd and tall buildings.,A busy city street with many people and tall buildings.,A busy city street with many people and tall buildings.
4933865159.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4933865159.jpg,"[' Odd looking men dressed in white suite and blue hats standing in formation in the street .', ' A group clad in white and blue assume a formation in the street .', ' A crowd of men in uniforms consisting of blue tops and white pants are walking .', ' Men in white uniforms with blue sashes and caps are standing in formation on a street .', ' A group of people in white uniforms doing a show in the middle of the street .']","[0.3661978542804718, 0.3656778633594513, 0.344802588224411, 0.34436339139938354, 0.3422010540962219]","['4933865159.jpg', '4933865159.jpg', '2042058437.jpg', '4933865159.jpg', '4933865159.jpg']",1,1,1,Men in white uniforms with blue hats are standing in formation on a street.,Men in white uniforms with blue hats are standing in formation on a street.,A group of men in white uniforms with blue sashes and caps are standing in formation on a street.,A group of men in white uniforms with blue sashes and caps are standing in formation on a street.
2152070348.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2152070348.jpg,"[' Seven people drink wine around the table .', ' All the members of a family are enjoying wine , talking , playing some game and having a relaxed and wonderful time .', ' A group of nicely dressed people sitting at a long table with several bottles of wine on it .', ' A group of people are sitting around a table with wine .', ' Europeans enjoying wine straight from the bottle .']","[0.3223973214626312, 0.32090651988983154, 0.31843289732933044, 0.31555110216140747, 0.3125295341014862]","['2152070348.jpg', '2150416621.jpg', '209101256.jpg', '75150121.jpg', '3577744721.jpg']",1,1,1,A group of people are sitting around a table with wine.,A group of people are sitting around a table with wine.,A group of people are sitting around a table with wine.,A group of people are sitting around a table with wine.
4046071738.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4046071738.jpg,"[' A little girl walking on a concrete boardwalk .', ' A small child is running with a pendant towards a small bridge .', ' A small child running down a bridge .', ' A little girl walks on a boardwalk with blue domes in the background .', ' Walking through park and looking at all the construction .']","[0.3650623857975006, 0.35710862278938293, 0.34936094284057617, 0.34459754824638367, 0.3370843529701233]","['4046071738.jpg', '2520799246.jpg', '4467403927.jpg', '1917203130.jpg', '4891825066.jpg']",1,1,1,A little girl walks on a boardwalk with blue domes in the background.,A little girl walks on a boardwalk with blue domes in the background.,A little girl walks on a boardwalk with blue domes in the background.,A little girl walks on a boardwalk with blue domes in the background.
