image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
000000192047.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000192047.jpg,"['The bathroom has a wall sink, medicine cabinet, toothbrush holder, and bare walls.', 'A sink and mirror in a very small bathroom.', 'A white sink in a corner underneath a small mirror and light.', 'A bathroom has an mirror with an overhead light.', 'The bathroom has very white appliances in it.']","[0.33571213483810425, 0.33076274394989014, 0.3301871120929718, 0.3251056969165802, 0.32379207015037537]","['000000051598.jpg', '000000164637.jpg', '000000192047.jpg', '000000062025.jpg', '000000397327.jpg']",0,1,1,A white sink in a corner underneath a small mirror and light.,A white sink in a corner underneath a small mirror and light.,A bathroom with a sink and mirror.,A bathroom with a sink and mirror.
000000181499.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000181499.jpg,"['A hand is holding a cd by a laptop computer.', 'A person with a disk in their hand in front of a laptop. ', 'The laptop has an mp3 player next to it.', 'A person is holding an HP CD above a laptop computer.', 'a desk with a laptop and holding a disc']","[0.36139926314353943, 0.3499268889427185, 0.3398439884185791, 0.33678123354911804, 0.33662310242652893]","['000000181499.jpg', '000000181499.jpg', '000000553664.jpg', '000000181499.jpg', '000000181499.jpg']",1,1,1,A hand is holding an HP CD above a laptop computer.,A hand is holding an HP CD above a laptop computer.,A person is holding an HP CD above a laptop computer.,A person is holding an HP CD above a laptop computer.
000000158227.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000158227.jpg,"['A little boy in a black baseball helmet and a red and white uniform with a blue baseball bat. ', 'A boy with a bat has a batting helmet pulled over his face.', 'a kid with helmet  holding a bat playing baseball', 'A child has a baseball helmet and a bat.', 'A young boy swings a plastic bat while wearing a large helmet.']","[0.36023983359336853, 0.3579930365085602, 0.34359121322631836, 0.33778125047683716, 0.3353816270828247]","['000000548339.jpg', '000000370375.jpg', '000000514586.jpg', '000000158227.jpg', '000000370375.jpg']",0,1,1,A young boy in a baseball uniform swings a bat while wearing a helmet.,A young boy in a baseball uniform swings a bat while wearing a helmet.,A young boy wearing a batting helmet and a blue shirt is holding a baseball bat.,A young boy wearing a batting helmet and a blue shirt is holding a baseball bat.
000000058384.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000058384.jpg,"['Sepia photograph of small elephants in a wildlife park', 'Two elephants standing in a pen in different spots.', 'Sepia photograph of three elephants in a pen.', 'Two large elephants standing next to a wire fence.', 'An elephant standing next to an electric fence']","[0.39914456009864807, 0.38204240798950195, 0.37427446246147156, 0.3707331418991089, 0.3639104962348938]","['000000058384.jpg', '000000270402.jpg', '000000058384.jpg', '000000293300.jpg', '000000133631.jpg']",1,1,1,A sepia photograph of two elephants standing in a pen in a wildlife park.,A sepia photograph of two elephants standing in a pen in a wildlife park.,Two elephants standing in a pen in different spots.,Two elephants standing in a pen in different spots.
000000231527.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000231527.jpg,"['Oranges and two jars of an orange substance on a wooden table.', 'The dessert is next to a glass of orange juice.', 'A table topped with a couple glasses of OJ and orange slices.', 'A plate of food and a glass of orange juice.', 'There are some oranges next to some jars']","[0.31417322158813477, 0.29361996054649353, 0.29064512252807617, 0.2904382348060608, 0.28935113549232483]","['000000231527.jpg', '000000318114.jpg', '000000231527.jpg', '000000462576.jpg', '000000231527.jpg']",1,1,1,A table with oranges and two jars of orange juice.,A table with oranges and two jars of orange juice.,A wooden table with two jars of orange substance and oranges.,A wooden table with two jars of orange substance and oranges.
000000571804.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000571804.jpg,"['A porcelain tea and bathroom set is on display.', 'A collection of sinks, and basins are on display.', 'Ten porcelain pieces with floral patterns painted on them.', 'Various pots and plates displayed next to a woman.', 'Several pieces of pottery in the process of being painted.']","[0.33296290040016174, 0.3211039900779724, 0.3150685727596283, 0.30585935711860657, 0.2937788963317871]","['000000571804.jpg', '000000571804.jpg', '000000571804.jpg', '000000434230.jpg', '000000095786.jpg']",1,1,1,A porcelain tea and bathroom set is on display.,A porcelain tea and bathroom set is on display.,"A collection of sinks, and basins are on display.","A collection of sinks, and basins are on display."
000000162415.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000162415.jpg,"['a little girl wearing a base ball glove', 'A girl smiles while holding a baseball glove.', 'A girl who is wearing a baseball glove.', 'The girl with the baseball mitt is smiling. ', 'A young boy wearing a catchers mitt holding a ball.']","[0.3924025893211365, 0.39172276854515076, 0.38945668935775757, 0.3612786531448364, 0.3321772813796997]","['000000162415.jpg', '000000162415.jpg', '000000162415.jpg', '000000162415.jpg', '000000407298.jpg']",1,1,1,A girl smiles while holding a baseball glove.,A girl smiles while holding a baseball glove.,A young girl wearing a baseball glove.,A young girl wearing a baseball glove.
000000521231.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000521231.jpg,"['A large white bear standing near a rock.', 'a white bear is standing out on the rocks', 'A polar bear standing near a rock and grass', 'A large white polar bear sitting on top of a rock.', 'A polar bear standing on a rock formation in an enclosure.']","[0.3561602830886841, 0.34922489523887634, 0.3443092703819275, 0.34423935413360596, 0.33697330951690674]","['000000308476.jpg', '000000308476.jpg', '000000521231.jpg', '000000092839.jpg', '000000308476.jpg']",0,1,1,A large white polar bear standing on top of a rock formation in an enclosure.,A large white polar bear standing on top of a rock formation in an enclosure.,A large white polar bear standing on a rock formation in an enclosure.,A large white polar bear standing on a rock formation in an enclosure.
000000072281.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000072281.jpg,"['A man doing a leap on a skateboard on a city sidewalk.', 'there is a man wearing a plad shirt riding a skateboard', 'A somewhat blurry image of a young man in the air on his skateboard. ', 'A man is airborne on a skateboard pointing to the sky behind him.', 'A man that has a skateboard in the air.']","[0.34430480003356934, 0.3439446687698364, 0.34115836024284363, 0.34051889181137085, 0.3387605845928192]","['000000171382.jpg', '000000157365.jpg', '000000576566.jpg', '000000013201.jpg', '000000128699.jpg']",0,0,0,A man doing a leap on a skateboard on a city sidewalk.,A man doing a leap on a skateboard on a city sidewalk.,A man is airborne on a skateboard pointing to the sky behind him.,A man is airborne on a skateboard pointing to the sky behind him.
000000357060.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000357060.jpg,"['The bird is swimming in the water alone. ', 'A bird is trying to find food in the water. ', 'A bird  that is sitting down on some water.', 'A small bird pecking at the sand and water.', 'Bird drinking water and walking on beach and ocean surface']","[0.31543096899986267, 0.31503355503082275, 0.3144925832748413, 0.3128322958946228, 0.312508761882782]","['000000418959.jpg', '000000357060.jpg', '000000438269.jpg', '000000357060.jpg', '000000357060.jpg']",0,1,1,A bird is trying to find food in the water.,A bird is trying to find food in the water.,A bird is walking on the beach.,A bird is walking on the beach.
000000544565.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000544565.jpg,"['Breakfast on a tray consisting of coffee, crepe, and artistically sliced fruit.', 'The dessert has been split into two halves on the plate.', 'a tray with pastries drizzled with chocolate and whip cream', 'A plate of flambeed bananas are sitting atop brown sugar and other garnish.', 'A traditional banana split with whipped cream and spoons.']","[0.335622102022171, 0.3067639470100403, 0.3047928214073181, 0.3042980134487152, 0.30068323016166687]","['000000017714.jpg', '000000310200.jpg', '000000544565.jpg', '000000188906.jpg', '000000139260.jpg']",0,1,1,"A plate of crepes topped with chocolate sauce and whipped cream, accompanied by a slice of orange","A plate of crepes topped with chocolate sauce and whipped cream, accompanied by a slice of orange",A plate of food with a crepe and orange slices.,A plate of food with a crepe and orange slices.
000000039785.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000039785.jpg,"['A guy rides a skateboard in an overflow ditch', 'A woman in black wetsuit surfing on wave river.', 'A shirtless man doing skateboarding tricks near a stream', 'A surfer is riding a wave on a narrow waterway.', 'a body of water that has a guy surfing on it']","[0.34684282541275024, 0.3251216411590576, 0.3187291920185089, 0.30233389139175415, 0.29571297764778137]","['000000581062.jpg', '000000039785.jpg', '000000424521.jpg', '000000039785.jpg', '000000341196.jpg']",0,1,1,A woman in a black wetsuit is surfing on a wave in a river.,A woman in a black wetsuit is surfing on a wave in a river.,A man in a black wetsuit is surfing on a wave in a river.,A man in a black wetsuit is surfing on a wave in a river.
000000410510.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000410510.jpg,"['Strike a pose, you hunky young tennis player!', 'there is a male tennis player that is at base', 'a man plays tennis in front of a large audience', 'Man in white outfit swinging a racket at a tennis ball.', ' A man throws tennis balls to waiting tennis players.']","[0.30498936772346497, 0.3038090467453003, 0.3030698001384735, 0.29634830355644226, 0.29633674025535583]","['000000248112.jpg', '000000002153.jpg', '000000261097.jpg', '000000493905.jpg', '000000187055.jpg']",0,0,0,A man in a white outfit is swinging a racket at a tennis ball on a blue court.,A man in a white outfit is swinging a racket at a tennis ball on a blue court.,A young man in a white shirt and shorts is swinging a tennis racket at a tennis ball.,A young man in a white shirt and shorts is swinging a tennis racket at a tennis ball.
000000308476.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000308476.jpg,"['A large white bear standing near a rock.', 'A large white polar bear sitting on top of a rock.', 'A polar bear in a polar bear enclosure at a zoo looking up. ', 'a white bear is standing out on the rocks', 'A polar bear with his chin raised lies on a rock.']","[0.35613492131233215, 0.3486649692058563, 0.3463435471057892, 0.34230902791023254, 0.3396850526332855]","['000000308476.jpg', '000000092839.jpg', '000000243075.jpg', '000000308476.jpg', '000000092839.jpg']",1,1,1,A polar bear with his chin raised lies on a rock.,A polar bear with his chin raised lies on a rock.,A polar bear in a zoo enclosure.,A polar bear in a zoo enclosure.
000000349837.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000349837.jpg,"['A number of vintage refrigerators and freezers sitting outdoors.', 'A bunch of old refrigerators in front of an open door.', 'The refrigerators are lined up against the wall.', 'Several refrigerators are lined up by a wall.', 'A row of refrigerator freezers sitting next to each other.']","[0.3532140851020813, 0.35264092683792114, 0.35147207975387573, 0.34550708532333374, 0.33802443742752075]","['000000462629.jpg', '000000462629.jpg', '000000349837.jpg', '000000349837.jpg', '000000349837.jpg']",0,1,1,Several refrigerators are lined up by a wall.,Several refrigerators are lined up by a wall.,A row of refrigerator freezers sitting next to each other.,A row of refrigerator freezers sitting next to each other.
